unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
5,object,grandstand,0.07680470056071982,blue-c,61494563.0,2971266.0,329594.0,0.005138967075320215,grandstand,516123.0,2231005.0,195943.0,0.07680470056071982,headboard,500152.0,419783.0,7889.0,0.008649783015330367,stadium-baseball-s,150528.0,1330384.0,97899.0,0.07078675326985358,spiralled,1605632.0,504878.0,67807.0,0.033194742456441294
28,texture,frilly,0.07678336747932876,pink-c,18491188.0,2783379.0,300903.0,0.014346706421920366,bird,1030707.0,1736492.0,70885.0,0.026289593867776528,roof,443437.0,589629.0,28711.0,0.028586505767383044,building_facade-s,3148544.0,1043377.0,81315.0,0.01978175480695547,frilly,1618176.0,947171.0,182930.0,0.07678336747932876
390,scene,temple-east_asia-s,0.07670482091819537,white-c,72511065.0,3360612.0,352070.0,0.004661968116438954,temple,66925.0,2191519.0,58696.0,0.026683056422826614,roof,443437.0,631786.0,17051.0,0.016113637480485214,temple-east_asia-s,150528.0,1248609.0,99675.0,0.07670482091819537,interlaced,1630720.0,652868.0,55463.0,0.024892230014025244
135,scene,zen_garden-s,0.07669468184072721,green-c,63326720.0,2268331.0,253031.0,0.0038724085971018345,rock,1616496.0,1320479.0,92536.0,0.032532249768759326,back pillow,282308.0,267233.0,5941.0,0.010928991905813095,zen_garden-s,125440.0,816670.0,67108.0,0.07669468184072721,waffled,1555456.0,194234.0,15547.0,0.008965235277598214
235,scene,reception-s,0.0765577773485079,orange-c,30348501.0,3213078.0,247688.0,0.007434976598800783,counter,599104.0,1308866.0,64610.0,0.03505012585713046,back pillow,282308.0,480866.0,22657.0,0.030596191579666632,reception-s,790272.0,1071133.0,132371.0,0.0765577773485079,,24924928.0,70344.0,66709.0,0.0026760066354406388
150,scene,courthouse-s,0.07629578354221316,blue-c,61494563.0,3330735.0,416745.0,0.006470336323189872,building,35246027.0,3122756.0,1482506.0,0.040191261373437065,column,193649.0,1394438.0,31810.0,0.020439806024248896,courthouse-s,288512.0,2193030.0,175910.0,0.07629578354221316,crosshatched,1743616.0,124924.0,8363.0,0.004495808732179787
502,scene,ball_pit-s,0.07600188579061533,red-c,21004512.0,3183948.0,341338.0,0.014313593061670083,ball,122639.0,1079871.0,40111.0,0.034507084056335215,shop window,233888.0,415896.0,11462.0,0.01795645457935023,ball_pit-s,275968.0,627837.0,63839.0,0.07600188579061533,sprinkled,1718528.0,1162581.0,164939.0,0.06072484417396555
227,scene,window_seat-s,0.07596787172736601,white-c,72511065.0,3184384.0,866195.0,0.011575619877220746,windowpane,8841352.0,1448580.0,548639.0,0.056320962730512264,pane,480756.0,792666.0,41853.0,0.033983479610155826,window_seat-s,577024.0,998066.0,111208.0,0.07596787172736601,gauzy,1630720.0,68632.0,36090.0,0.021698325339002515
21,scene,aqueduct-s,0.07585626316239812,black-c,139916835.0,3376577.0,766432.0,0.005377452044518167,bridge,432492.0,2779064.0,104468.0,0.03362247866812913,arcades,36106.0,772109.0,14579.0,0.018369882414608206,aqueduct-s,225792.0,1723127.0,137414.0,0.07585626316239812,,24924928.0,438939.0,295035.0,0.011768996656884533
18,scene,volleyball_court-outdoor-s,0.0755548583852563,green-c,63326720.0,3490403.0,703649.0,0.010643049856977716,court,244272.0,2861138.0,95101.0,0.031591773469102344,leg,2786636.0,950507.0,26249.0,0.007073497653126174,volleyball_court-outdoor-s,137984.0,1336193.0,103557.0,0.0755548583852563,dotted,2935296.0,686090.0,75982.0,0.021431126043745648
322,scene,dam-s,0.07500458796745602,blue-c,61494563.0,3418669.0,517539.0,0.008036857371812117,water,5655946.0,2714415.0,426721.0,0.05371857234215045,coach,689166.0,488365.0,5932.0,0.005063165810144939,dam-s,150528.0,1149890.0,90732.0,0.07500458796745602,,24924928.0,620267.0,401132.0,0.01595334851014333
75,scene,shopfront-s,0.07490694922086052,blue-c,61494563.0,3457235.0,320173.0,0.004953813245450659,building,35246027.0,2842348.0,1520219.0,0.04157220834433106,shop window,233888.0,1397199.0,97922.0,0.06386918563885818,shopfront-s,200704.0,1804694.0,139750.0,0.07490694922086052,,24924928.0,190602.0,163208.0,0.006540794079204332
20,object,dog,0.07438257362264349,green-c,63326720.0,3198827.0,534237.0,0.008095565916178963,dog,3793935.0,2978832.0,468898.0,0.07438257362264349,head,4946761.0,2357164.0,334947.0,0.04806257101112961,yard-s,288512.0,382305.0,23328.0,0.03602841129347371,fibrous,1831424.0,176197.0,18717.0,0.009410710622533817
149,object,bicycle,0.07381757519955467,black-c,139916835.0,3106438.0,862933.0,0.00607013883056273,bicycle,1152271.0,1295712.0,168282.0,0.07381757519955467,wheel,1513439.0,808733.0,139887.0,0.06410116002263683,workshop-s,137984.0,388846.0,22766.0,0.04516489969527678,,24924928.0,152004.0,118716.0,0.004756589974219311
372,scene,mosque-outdoor-s,0.07361890157072744,blue-c,61494563.0,3454088.0,744719.0,0.01159927401331121,building,35246027.0,3062320.0,990006.0,0.026528671250418124,body,1291612.0,832568.0,35570.0,0.01703046523764609,mosque-outdoor-s,225792.0,1911634.0,146565.0,0.07361890157072744,,24924928.0,265072.0,207424.0,0.008302746682327715
463,texture,chequered,0.07361258621351521,blue-c,61494563.0,1643047.0,164391.0,0.0026104906595294103,sea,2272224.0,607045.0,41609.0,0.01466313793759647,body,1291612.0,229165.0,14028.0,0.009310110708551988,beach-s,990976.0,287163.0,14514.0,0.011486002571965576,chequered,1530368.0,483274.0,138066.0,0.07361258621351521
218,scene,fountain-s,0.07354133602523291,grey-c,159331282.0,3176008.0,792918.0,0.0049032005640166606,fountain,145557.0,2143060.0,94228.0,0.042940426697363136,head,4946761.0,913514.0,72327.0,0.012496138527851322,fountain-s,188160.0,990174.0,80720.0,0.07354133602523291,cobwebbed,1505280.0,390370.0,28092.0,0.015042103110050666
200,object,train,0.07320711953426745,black-c,139916835.0,3233197.0,735966.0,0.005167790097362995,train,1646804.0,603340.0,153490.0,0.07320711953426745,coach,689166.0,487812.0,67303.0,0.06065109153581003,galley-s,401408.0,271912.0,36117.0,0.05668052410299385,,24924928.0,19974.0,19948.0,0.0008003224399130285
298,part,roof,0.07244044189483703,grey-c,159331282.0,1918489.0,528199.0,0.003286422559381139,house,1833277.0,1066520.0,82971.0,0.029455493523561627,roof,443437.0,241535.0,46268.0,0.07244044189483703,house-s,689920.0,736041.0,23359.0,0.01665404726358582,woven,1781248.0,128758.0,7161.0,0.0037633123034193534
153,scene,office-s,0.0721336401679217,black-c,139916835.0,3251888.0,744239.0,0.00522549900900466,computer,374106.0,1224802.0,82617.0,0.05448624307603224,monitor,141433.0,755386.0,36166.0,0.04202158128769666,office-s,1542912.0,548468.0,140709.0,0.0721336401679217,,24924928.0,190114.0,185676.0,0.007448083517246287
467,scene,forest-needleleaf-s,0.07195081328000123,green-c,63326720.0,3452365.0,1341539.0,0.02050105913201574,tree,21215516.0,3061179.0,1314748.0,0.05725768812200464,arm,2299112.0,991913.0,28108.0,0.008614377871088968,forest-needleleaf-s,740096.0,1335517.0,139318.0,0.07195081328000123,frilly,1618176.0,430193.0,38490.0,0.01915040656676347
376,scene,dining_room-s,0.07113161748783632,orange-c,30348501.0,3386576.0,250284.0,0.007474557181822806,table,4805122.0,1299597.0,260390.0,0.044554302127754956,top,381885.0,714266.0,34962.0,0.0329460633308487,dining_room-s,5694976.0,824533.0,432947.0,0.07113161748783632,,24924928.0,26285.0,26285.0,0.0010545667373642964
488,object,grandstand,0.07091303571619427,green-c,63326720.0,2874645.0,370168.0,0.005622987532795431,grandstand,516123.0,2189240.0,179142.0,0.07091303571619427,top,381885.0,417444.0,12959.0,0.016479519818914757,stadium-baseball-s,150528.0,1317178.0,68344.0,0.048839399669277854,,24924928.0,532713.0,413561.0,0.01651332370763869
446,scene,watering_hole-s,0.07085890001263706,green-c,63326720.0,3534415.0,500990.0,0.007549561562892908,water,5655946.0,3274631.0,447665.0,0.05277256206359326,torso,7669375.0,2407280.0,519351.0,0.0543407429542892,watering_hole-s,125440.0,484684.0,40372.0,0.07085890001263706,striped,2433536.0,369121.0,80391.0,0.02953091284980968
192,scene,apartment_building-outdoor-s,0.0705857108103291,grey-c,159331282.0,3540120.0,875164.0,0.005402372368671919,building,35246027.0,3102814.0,2084623.0,0.05748429484954012,balcony,317196.0,1414843.0,103203.0,0.06335996994172526,apartment_building-outdoor-s,928256.0,2429468.0,221381.0,0.0705857108103291,,24924928.0,98155.0,89223.0,0.0035783869805958643
335,scene,courthouse-s,0.07051218569473608,blue-c,61494563.0,3340173.0,543232.0,0.008449514573496367,building,35246027.0,3017068.0,1456839.0,0.0395812874854753,column,193649.0,1399313.0,33356.0,0.02138745298492055,courthouse-s,288512.0,2273411.0,168748.0,0.07051218569473608,,24924928.0,171889.0,148648.0,0.005958272929768914
426,object,chair,0.07048984298058956,orange-c,30348501.0,2603753.0,202542.0,0.0061845429358279545,chair,4633108.0,1375620.0,395664.0,0.07048984298058956,back,593570.0,496821.0,41366.0,0.03943280665379757,conference_room-s,2308096.0,1125505.0,177868.0,0.054632244106012376,,24924928.0,38853.0,38773.0,0.0015555862609953827
261,scene,stadium-baseball-s,0.07021219893069586,green-c,63326720.0,3279288.0,732378.0,0.011117923818681314,grandstand,516123.0,2468401.0,148262.0,0.05227373211642648,headboard,500152.0,821782.0,13762.0,0.010520023360842458,stadium-baseball-s,150528.0,1279085.0,93791.0,0.07021219893069586,cobwebbed,1505280.0,673842.0,51651.0,0.024278121769932468
157,scene,banquet_hall-s,0.07010132591572509,red-c,21004512.0,3496408.0,181557.0,0.007465532711527024,table,4805122.0,1160420.0,190645.0,0.033012710010239144,top,381885.0,527656.0,6208.0,0.00687232725916135,banquet_hall-s,125440.0,656284.0,51210.0,0.07010132591572509,,24924928.0,100034.0,82291.0,0.0032992056063282076
118,object,grandstand,0.0694718875447432,purple-c,10857154.0,3349113.0,142317.0,0.01011927659014715,grandstand,516123.0,2631829.0,204488.0,0.0694718875447432,leg,2786636.0,718732.0,32903.0,0.009475401479928524,theater-indoor_procenium-s,288512.0,1141012.0,85624.0,0.06371307388942629,,24924928.0,710823.0,482282.0,0.01917357800627818
110,scene,shed-s,0.06923182818019845,green-c,63326720.0,3216120.0,591048.0,0.00896181865687592,pottedplant,925877.0,2194375.0,61926.0,0.020248331930605174,pot,422616.0,907039.0,17845.0,0.013603341947385673,shed-s,137984.0,941629.0,69904.0,0.06923182818019845,banded,2571520.0,530343.0,77505.0,0.025626926441909323
244,part,headboard,0.06876840716783907,red-c,21004512.0,3056359.0,161856.0,0.006772496690763197,bed,5899566.0,1194567.0,294815.0,0.04335949576119252,headboard,500152.0,746017.0,80183.0,0.06876840716783907,berth-s,263424.0,776531.0,26901.0,0.026554359392490425,banded,2571520.0,34330.0,8289.0,0.0031910703925721088
38,object,building,0.06855150685788032,grey-c,159331282.0,3365629.0,1093456.0,0.006766290980598156,building,35246027.0,3273995.0,2471201.0,0.06855150685788032,balcony,317196.0,1011117.0,41888.0,0.03256155625085023,street-s,28111104.0,2777564.0,1612971.0,0.0550959042922189,,24924928.0,57881.0,47036.0,0.0018862860196874587
360,scene,castle-s,0.06847355396066211,blue-c,61494563.0,3346639.0,421643.0,0.006545263683037632,building,35246027.0,3177105.0,1269085.0,0.03415738263990461,column,193649.0,968148.0,12654.0,0.011011684359561865,castle-s,865536.0,2090660.0,189449.0,0.06847355396066211,,24924928.0,185098.0,139169.0,0.005573256856983322
35,object,house,0.0683552526456173,green-c,63326720.0,3351082.0,533795.0,0.00807019447733186,house,1833277.0,3281618.0,327260.0,0.0683552526456173,roof,443437.0,1261010.0,79021.0,0.04861556293550122,village-s,188160.0,2128713.0,65045.0,0.02888542108899969,,24924928.0,144893.0,142292.0,0.005708227237444995
476,scene,hot_spring-s,0.0680670237895178,green-c,63326720.0,3464252.0,477387.0,0.007198932164502945,water,5655946.0,2905180.0,299840.0,0.03629459142317552,torso,7669375.0,1328655.0,174706.0,0.019800474288374767,hot_spring-s,163072.0,968231.0,72097.0,0.0680670237895178,stained,1693440.0,600332.0,85013.0,0.03848903388735485
188,part,roof,0.06775719534934337,blue-c,61494563.0,3363838.0,418019.0,0.006486910645563833,house,1833277.0,2924172.0,233734.0,0.05166859539117739,roof,443437.0,1018518.0,92772.0,0.06775719534934337,oast_house-s,150528.0,1907483.0,94647.0,0.04820654753779737,crosshatched,1743616.0,292249.0,17596.0,0.008718362121203863
50,scene,ball_pit-s,0.06703780711692006,green-c,63326720.0,2894903.0,447398.0,0.006802026173626523,grandstand,516123.0,1710687.0,53138.0,0.02444619059361302,head,4946761.0,518583.0,51436.0,0.00950071556443146,ball_pit-s,275968.0,907967.0,74382.0,0.06703780711692006,polka-dotted,1705984.0,828621.0,80926.0,0.032981494319346584
469,scene,ruin-s,0.06701815285915251,green-c,63326720.0,3446638.0,347179.0,0.005226538771709269,rock,1616496.0,2409799.0,117580.0,0.030081497371898438,shaft,46090.0,515100.0,8659.0,0.015671518883103388,ruin-s,175616.0,1310274.0,93327.0,0.06701815285915251,stratified,1568000.0,707080.0,60007.0,0.027090303570130647
474,scene,construction_site-s,0.06700373776949711,blue-c,61494563.0,3305429.0,409952.0,0.006366698949092127,train,1646804.0,2522776.0,66521.0,0.01621253801127403,head,4946761.0,858640.0,69372.0,0.01209408111430399,construction_site-s,288512.0,1013781.0,81779.0,0.06700373776949711,,24924928.0,359094.0,329459.0,0.013202355016194834
152,texture,potholed,0.06672496282227655,blue-c,61494563.0,3470890.0,832365.0,0.012978713889466854,snow,995032.0,2442572.0,169178.0,0.05176130651267613,head,4946761.0,1346909.0,165897.0,0.027072967618088986,crevasse-s,150528.0,453137.0,35785.0,0.06301507360710008,potholed,1580544.0,1100778.0,167720.0,0.06672496282227655
495,scene,playground-s,0.06641772281862213,green-c,63326720.0,3256368.0,673495.0,0.010218466984009444,car,5354795.0,3076656.0,207736.0,0.02526060302430228,wheel,1513439.0,1941791.0,130871.0,0.039367288550965766,playground-s,439040.0,880075.0,82156.0,0.06641772281862213,freckled,1555456.0,157114.0,13610.0,0.008010783067288224
418,scene,cathedral-indoor-s,0.06634127799741071,brown-c,182265724.0,3302247.0,890917.0,0.004824188932535171,building,35246027.0,2442929.0,763022.0,0.02066358023604765,roof,443437.0,551958.0,22795.0,0.023437178696278014,cathedral-indoor-s,313600.0,1835324.0,133693.0,0.06634127799741071,,24924928.0,252378.0,214440.0,0.008590359776798064
442,scene,street-s,0.06624492563022377,green-c,63326720.0,3545379.0,590784.0,0.008913281216584192,building,35246027.0,3489439.0,1185878.0,0.031581651441821415,roof,443437.0,1599278.0,17351.0,0.008566855143075517,street-s,28111104.0,2644427.0,1910816.0,0.06624492563022377,potholed,1580544.0,59411.0,12015.0,0.007380493138567761
60,scene,hunting_lodge-outdoor-s,0.06622096830017815,green-c,63326720.0,3205582.0,356979.0,0.005394442880165466,house,1833277.0,2473180.0,223546.0,0.054751622065727125,coach,689166.0,1166114.0,43328.0,0.023912333218540006,hunting_lodge-outdoor-s,188160.0,1235068.0,88394.0,0.06622096830017815,,24924928.0,181048.0,178263.0,0.007151197544676481
158,scene,shopping_mall-indoor-s,0.06606041944748578,green-c,63326720.0,3125810.0,453433.0,0.006870290967768847,flower,591549.0,1593937.0,65227.0,0.03076369443544397,pot,422616.0,527547.0,17947.0,0.019251975936907324,shopping_mall-indoor-s,263424.0,1131854.0,86461.0,0.06606041944748578,,24924928.0,131300.0,128900.0,0.005171031568245101
61,object,house,0.06598095393298016,blue-c,61494563.0,3306255.0,520410.0,0.008095934923126187,house,1833277.0,2928752.0,294755.0,0.06598095393298016,roof,443437.0,1135297.0,52706.0,0.03453802944637975,courthouse-s,288512.0,1814365.0,52692.0,0.02570109526701249,lined,1568000.0,344195.0,48610.0,0.026084133538314593
247,scene,kasbah-s,0.06594939291290709,pink-c,18491188.0,3472298.0,172285.0,0.007906172771294248,building,35246027.0,3069685.0,1394977.0,0.037783023550316645,roof,443437.0,763159.0,10332.0,0.008636889516026564,kasbah-s,188160.0,1922714.0,130598.0,0.06594939291290709,,24924928.0,328540.0,278550.0,0.011153189772234687
350,scene,coast-s,0.06590715727788066,blue-c,61494563.0,3318459.0,495725.0,0.007707491190122619,rock,1616496.0,2265232.0,191972.0,0.052028372607836396,torso,7669375.0,675264.0,74778.0,0.009042231785999789,coast-s,1103872.0,962049.0,127740.0,0.06590715727788066,potholed,1580544.0,781320.0,143812.0,0.06483707325166407
333,scene,clothing_store-s,0.06569158876453968,red-c,21004512.0,3201630.0,159518.0,0.006633696272707553,shelf,1919975.0,1774423.0,158288.0,0.04476331335846453,body,1291612.0,611972.0,36669.0,0.019641494122656897,clothing_store-s,413952.0,1043069.0,89814.0,0.06569158876453968,,24924928.0,210786.0,178998.0,0.007172337898944717
53,scene,moon_bounce-s,0.06521426719716863,red-c,21004512.0,3248905.0,183271.0,0.007614037737868312,boat,1245134.0,2504521.0,157116.0,0.04373397199028319,body,1291612.0,1312484.0,99153.0,0.039582936617719444,moon_bounce-s,137984.0,618071.0,46287.0,0.06521426719716863,bubbly,1517824.0,362103.0,24153.0,0.013015054634885498
398,scene,street-s,0.06487165745383322,grey-c,159331282.0,3325433.0,1075047.0,0.006653273315633801,road,12902886.0,3268736.0,566022.0,0.03627044138001743,crosswalk,241792.0,1652511.0,21903.0,0.011697820978423415,street-s,28111104.0,2658961.0,1874503.0,0.06487165745383322,zigzagged,1618176.0,99309.0,5391.0,0.003148775709744909
6,scene,coast-s,0.06460448632990794,blue-c,61494563.0,3255077.0,481431.0,0.007490966490135115,sea,2272224.0,2114085.0,249186.0,0.0602317117475115,torso,7669375.0,470758.0,50506.0,0.00624330392489048,coast-s,1103872.0,1064145.0,131564.0,0.06460448632990794,potholed,1580544.0,1063332.0,119666.0,0.04740730763288316
412,object,building,0.06435890812449321,grey-c,159331282.0,3412878.0,1110360.0,0.006869602768727828,building,35246027.0,3271470.0,2329049.0,0.06435890812449321,windows,68737.0,1397045.0,28139.0,0.019573009432800773,street-s,28111104.0,2790495.0,1722514.0,0.059032488510177755,chequered,1530368.0,149490.0,23238.0,0.014027356907438036
226,scene,skyscraper-s,0.06431835395744213,blue-c,61494563.0,2595866.0,358498.0,0.005625092388931382,skyscraper,1270392.0,2101539.0,133907.0,0.04135454215286854,column,193649.0,513657.0,9346.0,0.013390452174909735,skyscraper-s,4402944.0,1666126.0,366763.0,0.06431835395744213,,24924928.0,124597.0,110292.0,0.004422429510963709
145,object,boat,0.0639687670763903,black-c,139916835.0,3403518.0,1000425.0,0.007029409121117599,boat,1245134.0,2795048.0,242907.0,0.0639687670763903,coach,689166.0,703038.0,15728.0,0.01142627986248943,harbor-s,301056.0,875984.0,59320.0,0.05307232580610528,,24924928.0,488768.0,432497.0,0.017312899993310968
352,scene,doorway-outdoor-s,0.06325324172956405,white-c,72511065.0,3205722.0,407178.0,0.00540672040934378,house,1833277.0,1835338.0,192396.0,0.055346340377289235,pane,480756.0,732677.0,32269.0,0.027319660944627504,doorway-outdoor-s,225792.0,1210392.0,85439.0,0.06325324172956405,interlaced,1630720.0,193821.0,38010.0,0.02127586926843139
430,object,building,0.06311326306160421,blue-c,61494563.0,3512142.0,428749.0,0.0066392469901029386,building,35246027.0,3394045.0,2293924.0,0.06311326306160421,column,193649.0,1190794.0,40716.0,0.030300797706677027,courthouse-s,288512.0,2540601.0,128075.0,0.047416955999878566,,24924928.0,122180.0,118018.0,0.0047341479372091
396,scene,football_field-s,0.06253788372860287,green-c,63326720.0,3210935.0,652362.0,0.00990148135183978,grandstand,516123.0,2455100.0,129501.0,0.04557131204248691,leg,2786636.0,1064840.0,53444.0,0.01407149808111148,football_field-s,125440.0,982430.0,65206.0,0.06253788372860287,cobwebbed,1505280.0,572638.0,37288.0,0.018272788305572298
33,scene,forest_path-s,0.0624720413851724,green-c,63326720.0,3445135.0,860217.0,0.013051063910746688,path,505737.0,3155897.0,120166.0,0.033931126866034084,wheel,1513439.0,622768.0,23240.0,0.01099875199186736,forest_path-s,313600.0,1588855.0,111862.0,0.0624720413851724,potholed,1580544.0,354288.0,34525.0,0.01816811704635093
279,scene,supermarket-s,0.062082132219607726,white-c,72511065.0,3354895.0,365981.0,0.004847431811868451,shelf,1919975.0,2067540.0,228564.0,0.06080526189354424,shop window,233888.0,882208.0,38376.0,0.03560850684778978,supermarket-s,388864.0,1295628.0,98464.0,0.062082132219607726,,24924928.0,293261.0,257569.0,0.010319014511658765
256,scene,hospital_room-s,0.06179829332258783,pink-c,18491188.0,3150601.0,120378.0,0.005593406491795542,bed,5899566.0,1177677.0,213251.0,0.031068072340410653,footboard,366693.0,753958.0,14990.0,0.013557500897653079,hospital_room-s,225792.0,712276.0,54597.0,0.06179829332258783,freckled,1555456.0,41442.0,9021.0,0.0056811705188752025
419,object,stove,0.06174324471890956,yellow-c,34166024.0,3380932.0,205580.0,0.005505421117850612,stove,359571.0,291869.0,37883.0,0.06174324471890956,button panel,31244.0,212369.0,4628.0,0.019365232127539378,galley-s,401408.0,241708.0,30004.0,0.048937225172562264,,24924928.0,6861.0,6861.0,0.0002752665925454228
268,texture,dotted,0.06146004287507766,red-c,21004512.0,3486483.0,358248.0,0.014844891051980117,person,14523849.0,1685183.0,848592.0,0.05524529245255995,hair,989801.0,1380432.0,98331.0,0.04328135632610914,ball_pit-s,275968.0,155564.0,17937.0,0.04336851267544336,dotted,2935296.0,1115451.0,234544.0,0.06146004287507766
387,scene,building_facade-s,0.06128645254240848,black-c,139916835.0,3541691.0,829386.0,0.0058149828288945726,building,35246027.0,3299045.0,1825852.0,0.049724694587739066,shop window,233888.0,1774998.0,102229.0,0.053616880225441706,building_facade-s,3148544.0,2359971.0,318102.0,0.06128645254240848,,24924928.0,161197.0,150128.0,0.0060205332876804565
417,scene,clothing_store-s,0.060872897350222575,red-c,21004512.0,3411004.0,193077.0,0.007970997470568508,apparel,217035.0,1696618.0,51972.0,0.027916705386153696,arm,2299112.0,597608.0,13197.0,0.004576693163189612,clothing_store-s,413952.0,1067191.0,84988.0,0.060872897350222575,braided,1568000.0,273233.0,14845.0,0.008128064792366135
311,object,water,0.060704489345655206,green-c,63326720.0,3522637.0,804537.0,0.012181682075899366,water,5655946.0,3326648.0,514077.0,0.060704489345655206,coach,689166.0,778596.0,9647.0,0.00661607623541353,bridge-s,639744.0,1373029.0,110496.0,0.058086177775371305,potholed,1580544.0,369858.0,38522.0,0.02014875410590623
250,scene,ice_cream_parlor-s,0.060653601569429616,orange-c,30348501.0,3176752.0,240506.0,0.007225712125737353,bottle,940208.0,686740.0,61574.0,0.03933500875829035,body,1291612.0,404996.0,54433.0,0.03314689360147365,ice_cream_parlor-s,150528.0,216578.0,20993.0,0.060653601569429616,sprinkled,1718528.0,74653.0,9223.0,0.005169964763744438
303,scene,mosque-outdoor-s,0.06013804016563736,grey-c,159331282.0,3319859.0,831551.0,0.005138753595902696,building,35246027.0,2333965.0,668286.0,0.018104988157415427,column,193649.0,578152.0,13054.0,0.017204680875179734,mosque-outdoor-s,225792.0,1339223.0,88778.0,0.06013804016563736,interlaced,1630720.0,584485.0,67414.0,0.031387597769056676
365,scene,bar-s,0.05978868115734906,red-c,21004512.0,3115713.0,192695.0,0.008053275870931935,person,14523849.0,1630965.0,598097.0,0.03844622229741661,arm,2299112.0,1200003.0,138899.0,0.04133633075968926,bar-s,765184.0,539950.0,73630.0,0.05978868115734906,,24924928.0,52410.0,51513.0,0.002066651755759338
184,object,house,0.059603871466618996,green-c,63326720.0,3428529.0,447075.0,0.0067423814143939475,house,1833277.0,3086130.0,276722.0,0.059603871466618996,column,193649.0,1598380.0,41398.0,0.023647473396735234,house-s,689920.0,2075465.0,127640.0,0.048389817817870946,,24924928.0,148682.0,139042.0,0.0055762746721739875
421,scene,geodesic_dome-outdoor-s,0.05954651128083865,white-c,72511065.0,3405815.0,508201.0,0.006739290579536607,snow,995032.0,2141459.0,154653.0,0.05186499065341578,torso,7669375.0,1414683.0,248040.0,0.028071468392210155,geodesic_dome-outdoor-s,250880.0,388088.0,35910.0,0.05954651128083865,crystalline,1530368.0,690408.0,72278.0,0.033641176300839
274,part,crosswalk,0.05944054569916067,grey-c,159331282.0,3325511.0,1078925.0,0.006677430599591771,sidewalk,4001057.0,3093744.0,343853.0,0.050934031783388053,crosswalk,241792.0,1375658.0,90748.0,0.05944054569916067,street-s,28111104.0,2207744.0,1281460.0,0.04413137986102607,potholed,1580544.0,142582.0,11362.0,0.0066375972388717135
509,scene,street-s,0.05934805790423092,grey-c,159331282.0,3541565.0,1157375.0,0.007156860043669786,building,35246027.0,3463702.0,2092417.0,0.057142834514996625,column,193649.0,1924973.0,21965.0,0.010476200923660856,street-s,28111104.0,2782424.0,1730754.0,0.05934805790423092,,24924928.0,63827.0,58649.0,0.0023525371292043443
443,scene,field-wild-s,0.05922093806783605,blue-c,61494563.0,3523833.0,885903.0,0.013813637339811505,field,1883336.0,3432477.0,287267.0,0.0571272491093847,clouds,116722.0,653027.0,12690.0,0.01676223385495714,field-wild-s,602112.0,1864249.0,137894.0,0.05922093806783605,smeared,1869056.0,233237.0,17533.0,0.008410080776684127
190,scene,building_facade-s,0.059188906552655726,blue-c,61494563.0,3359589.0,368046.0,0.005707368964099026,building,35246027.0,3031560.0,1817162.0,0.049839298362539655,column,193649.0,1144252.0,30038.0,0.02296723739413073,building_facade-s,3148544.0,2170923.0,297259.0,0.059188906552655726,,24924928.0,181253.0,163823.0,0.006568063853465659
81,scene,canal-urban-s,0.05770558121023449,blue-c,61494563.0,3448091.0,409246.0,0.006341614563421166,water,5655946.0,3200105.0,455024.0,0.054162901749988425,balcony,317196.0,766002.0,15173.0,0.014206596287540086,canal-urban-s,150528.0,1789505.0,105843.0,0.05770558121023449,,24924928.0,207950.0,183842.0,0.007368701540211815
96,scene,highway-s,0.05722351973877933,grey-c,159331282.0,2925598.0,1057050.0,0.006557389049355697,road,12902886.0,2352733.0,796354.0,0.055075690223534875,crosswalk,241792.0,461774.0,7920.0,0.011385101042771753,highway-s,4076800.0,1488321.0,301219.0,0.05722351973877933,potholed,1580544.0,230038.0,24475.0,0.013702986439222286
199,object,court,0.05697213033085178,yellow-c,34166024.0,3355953.0,282828.0,0.007594910399268254,court,244272.0,2469338.0,146267.0,0.05697213033085178,arm,2299112.0,600745.0,16758.0,0.005812495512641085,basketball_court-indoor-s,125440.0,1423929.0,75580.0,0.05128278199932283,,24924928.0,601100.0,537022.0,0.021490330587779282
454,scene,wet_bar-s,0.05678026834135758,orange-c,30348501.0,3198120.0,245213.0,0.0073634424106031795,sink,489770.0,1130199.0,60136.0,0.03855284508021051,back pillow,282308.0,844187.0,11830.0,0.010613054146313017,wet_bar-s,476672.0,1030396.0,80974.0,0.05678026834135758,,24924928.0,6189.0,6189.0,0.000248305632016269
159,object,bottle,0.0567181733503314,yellow-c,34166024.0,3288758.0,193062.0,0.005181242304434685,bottle,940208.0,826163.0,94808.0,0.0567181733503314,body,1291612.0,519956.0,80446.0,0.046470439402884374,bar-s,765184.0,355201.0,26261.0,0.02400184988173187,,24924928.0,132865.0,127429.0,0.005111397491027407
496,scene,theater-indoor_procenium-s,0.05670767182880716,red-c,21004512.0,3376462.0,188565.0,0.007794387074061124,stage,281762.0,2550179.0,83777.0,0.03048471634152838,arm,2299112.0,1230066.0,60843.0,0.01754242309350164,theater-indoor_procenium-s,288512.0,872088.0,62283.0,0.05670767182880716,,24924928.0,312336.0,284658.0,0.011407946729091142
